customer_key,prefix,first_name,last_name,birth_date,marital_status,gender,email_address,annual_income,total_children,education_level,occupation,home_owner,age
17799,MR.,Alejandro,Guo,1965-04-02,Single,Male,alejandro21@adventure-works.com,20000,2,High School,Manual,Y,61
17800,MRS.,Robyn,Alonso,1965-01-10,Single,Female,robyn6@adventure-works.com,20000,2,High School,Manual,Y,61
17801,MRS.,Shannon,He,1965-05-18,Single,Female,shannon17@adventure-works.com,20000,2,High School,Manual,Y,61
17802,MR.,Erick,Arun,1964-10-10,Single,Male,erick6@adventure-works.com,10000,4,Partial High School,Manual,Y,62
17803,MRS.,Renee,Hernandez,1964-02-23,Single,Female,renee3@adventure-works.com,10000,5,Partial High School,Manual,Y,62
17804,MRS.,Melody,Torres,1964-02-02,Single,Female,melody12@adventure-works.com,10000,5,Partial High School,Manual,Y,62
17805,MR.,Carlos,Young,1964-07-05,Single,Male,carlos46@adventure-works.com,20000,2,High School,Manual,Y,62
17806,MR.,Omar,Kumar,1964-04-14,Married,Male,omar27@adventure-works.com,20000,2,High School,Manual,N,62
17807,MR.,Philip,Sanz,1964-06-12,Single,Male,philip19@adventure-works.com,20000,2,High School,Manual,Y,62
17808,MRS.,Raquel,Alvarez,1963-04-16,Single,Female,raquel3@adventure-works.com,10000,3,Partial High School,Manual,Y,63
17809,MR.,Josue,Blanco,1963-02-26,Single,Male,josue2@adventure-works.com,10000,3,Partial High School,Manual,Y,63
17810,MR.,Frederick,Prasad,1963-02-07,Married,Male,frederick8@adventure-works.com,10000,3,Partial High School,Manual,N,63
17811,MS.,Stacy,Hernandez,1966-12-25,Married,Female,stacy5@adventure-works.com,40000,0,Bachelors,Professional,N,60
17812,MS.,Casey,Nara,1966-03-18,Married,Female,casey18@adventure-works.com,40000,0,Bachelors,Professional,Y,60
17813,MR.,Jay,Nicholls,1963-07-03,Married,Male,jay39@adventure-works.com,30000,2,Partial College,Clerical,N,63
17814,MRS.,Michele,Pal,1963-02-12,Married,Female,michele12@adventure-works.com,30000,2,Partial College,Clerical,N,63
17815,MR.,Ronnie,Ma,1962-08-11,Single,Male,ronnie14@adventure-works.com,30000,1,Partial College,Clerical,Y,64
17816,MRS.,Kathryn,Raje,1934-04-18,Single,Female,kathryn12@adventure-works.com,20000,2,Partial College,Clerical,Y,92
17817,MRS.,Felicia,Gutierrez,1934-05-16,Married,Female,felicia10@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,92
17818,MR.,Dale,Yuan,1965-07-22,Married,Male,dale6@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,61
17819,MR.,Arthur,Rana,1965-08-13,Married,Male,arthur13@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,61
17820,MRS.,Emma,Morris,1965-11-22,Married,Female,emma26@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,61
17821,MR.,Marvin,Gill,1964-09-20,Married,Male,marvin14@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,62
17822,MRS.,Michelle,Cooper,1963-04-15,Single,Female,michelle18@adventure-works.com,30000,2,Partial College,Clerical,Y,63
17823,MR.,Ramon,Gao,1963-06-13,Married,Male,ramon13@adventure-works.com,30000,3,Partial College,Clerical,N,63
17824,MR.,Mario,Pal,1963-05-02,Single,Male,mario10@adventure-works.com,30000,3,Partial College,Clerical,Y,63
17825,MR.,Clayton,Li,1963-10-15,Married,Male,clayton3@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,63
17827,MRS.,Maria,Coleman,1979-11-17,Single,Female,maria29@adventure-works.com,20000,4,High School,Manual,Y,47
17828,MRS.,Valerie,Zhou,1963-07-17,Married,Female,valerie10@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,63
17829,MRS.,Audrey,Gutierrez,1963-08-21,Married,Female,audrey12@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,63
17830,MR.,Carlos,Scott,1962-10-01,Married,Male,carlos43@adventure-works.com,30000,1,Partial College,Clerical,Y,64
17831,MR.,Noah,Long,1962-08-15,Married,Male,noah6@adventure-works.com,30000,1,Partial College,Clerical,Y,64
17832,MR.,Cameron,Sharma,1962-12-11,Married,Male,cameron26@adventure-works.com,30000,1,Partial College,Clerical,Y,64
17833,MRS.,Monique,Suarez,1962-03-04,Married,Female,monique15@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,64
17834,MRS.,Michele,Gill,1962-10-02,Married,Female,michele47@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,64
17835,MR.,Francisco,Perez,1978-06-28,Married,Male,francisco23@adventure-works.com,30000,4,Partial College,Clerical,N,48
17836,MS.,Jacquelyn,Ramos,1977-09-17,Single,Female,jacquelyn18@adventure-works.com,20000,0,High School,Manual,Y,49
17837,MS.,Mayra,Garcia,1977-07-13,Single,Female,mayra15@adventure-works.com,30000,0,Partial College,Clerical,Y,49
17838,MS.,Jill,Blanco,1975-12-25,Single,Female,jill23@adventure-works.com,10000,0,Partial High School,Manual,N,51
17839,MS.,Christine,Chander,1975-02-17,Single,Female,christine11@adventure-works.com,10000,0,Partial High School,Manual,Y,51
17840,MR.,Larry,Hernandez,1975-08-18,Single,Male,larry5@adventure-works.com,10000,0,Partial High School,Manual,N,51
17841,MR.,Walter,Navarro,1976-09-09,Single,Male,walter3@adventure-works.com,30000,0,Partial College,Clerical,N,50
17842,MR.,Isaiah,Ward,1975-10-24,Single,Male,isaiah11@adventure-works.com,20000,0,Partial High School,Manual,Y,51
17843,MS.,Kelli,Shan,1974-03-01,Single,Female,kelli33@adventure-works.com,10000,0,Partial High School,Manual,N,52
17844,MS.,Martha,Zeng,1974-08-26,Single,Female,martha21@adventure-works.com,10000,0,Partial High School,Manual,N,52
17845,MS.,Ebony,Diaz,1974-08-20,Single,Female,ebony25@adventure-works.com,20000,0,Partial High School,Manual,N,52
17846,MR.,Alejandro,Chavez,1975-01-25,Single,Male,alejandro39@adventure-works.com,30000,0,Partial College,Clerical,N,51
17847,MR.,Logan,Lee,1975-06-25,Single,Male,logan54@adventure-works.com,30000,0,Partial College,Clerical,N,51
17848,MR.,Jaime,Yuan,1975-06-25,Single,Male,jaime30@adventure-works.com,30000,0,Partial College,Clerical,N,51
17849,MR.,Wesley,He,1975-12-28,Married,Male,wesley18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,51
17850,MR.,Alvin,Shen,1973-07-03,Single,Male,alvin24@adventure-works.com,10000,0,Partial High School,Manual,N,53
17851,MR.,Warren,Tang,1973-03-16,Single,Male,warren0@adventure-works.com,10000,0,Partial High School,Manual,Y,53
17852,MS.,Lindsey,Shan,1973-08-07,Married,Female,lindsey11@adventure-works.com,20000,0,Partial High School,Manual,N,53
17853,MR.,Ernest,Chen,1973-05-06,Single,Male,ernest2@adventure-works.com,20000,0,Partial High School,Manual,Y,53
17855,MR.,Ronald,Lopez,1980-03-19,Single,Male,ronald19@adventure-works.com,20000,0,Partial High School,Manual,N,46
17856,MR.,Roger,Rai,1980-12-26,Single,Male,roger45@adventure-works.com,20000,0,Partial High School,Manual,N,46
17857,MS.,Albert,Cabello,1980-02-13,Single,Female,albert2@adventure-works.com,20000,0,Partial High School,Manual,N,46
17858,MR.,Dalton,Barnes,1961-11-13,Married,Male,dalton48@adventure-works.com,40000,4,High School,Skilled Manual,Y,65
17859,MR.,Wyatt,Gonzalez,1961-09-22,Married,Male,wyatt37@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
17860,MR.,Noah,Diaz,1961-05-09,Married,Male,noah19@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
17861,MRS.,Melanie,Blue,1960-08-27,Single,Female,melanie40@adventure-works.com,40000,4,High School,Skilled Manual,Y,66
17862,MR.,Aaron,Baker,1960-03-18,Married,Male,aaron40@adventure-works.com,40000,4,High School,Skilled Manual,Y,66
17863,MS.,Bailey,Cooper,1960-04-19,Single,Female,bailey15@adventure-works.com,40000,0,Bachelors,Professional,Y,66
17864,MRS.,Emily,Martinez,1960-08-27,Married,Female,emily18@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
17865,MR.,Blake,Barnes,1960-11-03,Married,Male,blake50@adventure-works.com,60000,1,Partial College,Skilled Manual,N,66
17866,MR.,Jack,Baker,1960-09-20,Married,Male,jack43@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
17867,MS.,Stephanie,Sanchez,1967-01-06,Single,Female,stephanie4@adventure-works.com,50000,0,Partial College,Skilled Manual,N,59
17868,MR.,Richard,Blue,1967-03-08,Single,Male,richard95@adventure-works.com,60000,0,Graduate Degree,Professional,N,59
17869,MR.,Henry,Mehta,1967-07-14,Single,Male,henry15@adventure-works.com,60000,0,Graduate Degree,Professional,N,59
17870,MS.,Melissa,Price,1967-07-14,Single,Female,melissa19@adventure-works.com,60000,0,Graduate Degree,Professional,N,59
17871,MRS.,Sydney,Patterson,1960-07-21,Married,Female,sydney33@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
17872,MR.,Robert,Miller,1971-09-16,Married,Male,robert65@adventure-works.com,60000,1,Graduate Degree,Skilled Manual,Y,55
17873,MR.,Alejandro,She,1969-05-06,Married,Male,alejandro26@adventure-works.com,10000,0,Graduate Degree,Manual,Y,57
17874,MRS.,Natasha,Alvarez,1967-01-15,Single,Female,natasha5@adventure-works.com,10000,1,Graduate Degree,Manual,Y,59
17875,MR.,Tommy,Anand,1962-03-04,Married,Male,tommy19@adventure-works.com,10000,1,Graduate Degree,Manual,Y,64
17876,MR.,Fernando,Harris,1962-01-11,Married,Male,fernando12@adventure-works.com,10000,1,Graduate Degree,Manual,Y,64
17877,MR.,Danny,Blanco,1962-08-15,Single,Male,danny16@adventure-works.com,10000,1,Bachelors,Manual,Y,64
17878,MRS.,Gabrielle,Sanders,1961-04-11,Married,Female,gabrielle21@adventure-works.com,10000,1,Bachelors,Manual,Y,65
17879,MR.,Seth,Rivera,1961-08-28,Married,Male,seth81@adventure-works.com,10000,1,Bachelors,Manual,Y,65
17880,MRS.,Sydney,Hall,1962-01-02,Married,Female,sydney87@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,64
17881,MRS.,Tamara,Wang,1961-06-24,Married,Female,tamara32@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,65
17882,MR.,Drew,Deng,1961-09-22,Married,Male,drew1@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,65
17883,MRS.,Lori,Rubio,1935-09-03,Married,Female,lori21@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,91
17884,MRS.,Mayra,Schmidt,1936-12-11,Married,Female,mayra10@adventure-works.com,30000,1,Graduate Degree,Clerical,Y,90
17885,MR.,Julio,Carlson,1962-01-21,Married,Male,julio19@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,64
17886,MRS.,Bianca,Harrison,1958-08-19,Married,Female,bianca15@adventure-works.com,10000,1,Bachelors,Manual,Y,68
17887,MR.,Joel,Madan,1958-10-20,Married,Male,joel7@adventure-works.com,10000,1,Bachelors,Manual,Y,68
17888,MRS.,Mandy,Liu,1958-08-11,Single,Female,mandy5@adventure-works.com,10000,1,Bachelors,Manual,Y,68
17889,MR.,Blake,Taylor,1958-06-28,Married,Male,blake8@adventure-works.com,20000,1,Bachelors,Manual,Y,68
17890,MR.,Derrick,Jiménez,1955-02-03,Married,Male,derrick5@adventure-works.com,10000,2,Partial College,Manual,Y,71
17891,MRS.,Sharon,Lal,1955-11-11,Married,Female,sharon15@adventure-works.com,10000,2,Partial College,Manual,Y,71
17892,MR.,Ronnie,Xu,1955-06-28,Married,Male,ronnie10@adventure-works.com,20000,1,Bachelors,Clerical,Y,71
17894,MRS.,Hailey,Simmons,1955-09-21,Married,Female,hailey35@adventure-works.com,20000,1,Bachelors,Clerical,Y,71
17895,MR.,Allen,Subram,1954-02-07,Married,Male,allen11@adventure-works.com,10000,2,Partial College,Manual,Y,72
17896,MRS.,Renee,Gutierrez,1954-11-08,Single,Female,renee10@adventure-works.com,10000,2,Partial College,Manual,Y,72
17897,MR.,Darrell,Kumar,1938-05-03,Single,Male,darrell16@adventure-works.com,10000,2,Bachelors,Clerical,Y,88
17898,MRS.,Janet,Sanz,1940-06-20,Single,Female,janet26@adventure-works.com,20000,1,Bachelors,Clerical,Y,86
17899,MRS.,Theresa,Moreno,1941-04-10,Married,Female,theresa3@adventure-works.com,20000,1,Bachelors,Clerical,Y,85
17900,MRS.,Victoria,Snowden,1942-08-06,Single,Female,victoria0@adventure-works.com,10000,3,Partial College,Manual,Y,84
17901,MR.,Keith,Tang,1942-04-15,Married,Male,keith6@adventure-works.com,20000,1,Partial College,Manual,Y,84
17902,MRS.,Ruth,Lopez,1942-03-04,Married,Female,ruth21@adventure-works.com,20000,1,Partial College,Manual,Y,84
17903,MRS.,Bethany,Shen,1942-02-12,Married,Female,bethany6@adventure-works.com,30000,1,Bachelors,Clerical,Y,84
17904,MS.,Gina,Torres,1980-04-15,Single,Female,gina12@adventure-works.com,10000,0,Partial College,Manual,N,46
17905,MR.,Calvin,Yuan,1980-07-20,Married,Male,calvin7@adventure-works.com,10000,0,Partial College,Manual,Y,46
17906,MR.,Jonathon,Vazquez,1979-02-09,Married,Male,jonathon11@adventure-works.com,10000,0,Partial College,Manual,Y,47
17907,MS.,Priscilla,Luo,1978-11-25,Married,Female,priscilla5@adventure-works.com,10000,0,Partial College,Manual,Y,48
17908,MR.,Warren,Yang,1978-01-13,Married,Male,warren22@adventure-works.com,10000,0,Partial College,Manual,Y,48
17909,MS.,Joanna,Ortega,1977-05-02,Single,Female,joanna20@adventure-works.com,10000,0,High School,Manual,N,49
17910,MR.,Dustin,Nara,1977-04-26,Married,Male,dustin17@adventure-works.com,10000,0,High School,Manual,Y,49
17911,MR.,Pedro,Rodriguez,1976-11-12,Married,Male,pedro19@adventure-works.com,10000,1,High School,Manual,Y,50
17912,MR.,Louis,Zhou,1976-07-11,Married,Male,louis2@adventure-works.com,10000,1,High School,Manual,Y,50
17913,MRS.,Lacey,Xu,1976-03-03,Single,Female,lacey39@adventure-works.com,10000,1,High School,Manual,N,50
17914,MR.,Phillip,Suri,1979-03-12,Married,Male,phillip1@adventure-works.com,20000,0,Bachelors,Clerical,Y,47
17915,MRS.,Aimee,Li,1978-02-19,Single,Female,aimee3@adventure-works.com,10000,1,High School,Manual,N,48
17916,MRS.,Tracy,Xu,1978-03-14,Single,Female,tracy5@adventure-works.com,10000,1,High School,Manual,N,48
17917,MS.,Cristina,Raje,1978-11-10,Single,Female,cristina12@adventure-works.com,20000,0,Bachelors,Clerical,Y,48
17918,MS.,Suzanne,Zeng,1978-10-12,Married,Female,suzanne23@adventure-works.com,20000,0,Bachelors,Clerical,Y,48
17919,MR.,Bruce,Hernandez,1978-03-09,Single,Male,bruce26@adventure-works.com,20000,0,Bachelors,Clerical,Y,48
17920,MR.,Bradley,Yuan,1978-03-16,Single,Male,bradley9@adventure-works.com,20000,0,Bachelors,Clerical,Y,48
17921,MS.,Karen,Li,1978-04-24,Married,Female,karen12@adventure-works.com,20000,0,Bachelors,Clerical,Y,48
17922,MR.,Shane,Schmidt,1978-03-16,Married,Male,shane13@adventure-works.com,20000,0,Bachelors,Clerical,Y,48
17923,MR.,Cory,Malhotra,1977-07-06,Single,Male,cory3@adventure-works.com,10000,1,High School,Manual,N,49
17924,MRS.,Shawna,Lal,1977-11-18,Single,Female,shawna9@adventure-works.com,10000,1,High School,Manual,N,49
17925,MR.,Bradley,Raji,1977-09-20,Single,Male,bradley23@adventure-works.com,20000,0,Bachelors,Clerical,Y,49
17926,MS.,Carolyn,Ramos,1977-11-04,Married,Female,carolyn38@adventure-works.com,20000,0,Bachelors,Clerical,N,49
17927,Unknown,Douglas,Patel,1977-11-17,Single,Unknown,douglas6@adventure-works.com,20000,0,Partial College,Manual,Y,49
17928,MR.,Terrence,She,1943-08-03,Married,Male,terrence1@adventure-works.com,20000,2,Partial College,Manual,Y,83
17929,MR.,Alfredo,Rubio,1943-12-07,Married,Male,alfredo22@adventure-works.com,20000,2,Partial College,Manual,Y,83
17930,MRS.,Chelsea,Srini,1961-12-19,Married,Female,chelsea9@adventure-works.com,20000,1,Partial College,Manual,Y,65
17931,MR.,Jeffery,Zhao,1961-03-19,Married,Male,jeffery11@adventure-works.com,20000,1,Partial College,Manual,Y,65
17932,MR.,Barry,Srini,1961-06-14,Married,Male,barry9@adventure-works.com,30000,4,Graduate Degree,Clerical,Y,65
17933,MRS.,Virginia,Prasad,1961-05-04,Married,Female,virginia11@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,65
17934,MR.,Nelson,Gill,1960-04-04,Single,Male,nelson12@adventure-works.com,20000,1,Partial College,Manual,N,66
17935,MRS.,Misty,Jai,1960-07-22,Married,Female,misty13@adventure-works.com,20000,1,Partial College,Manual,Y,66
17936,MRS.,Tonya,Deng,1960-02-12,Married,Female,tonya1@adventure-works.com,20000,1,Partial College,Manual,Y,66
17937,MRS.,Heidi,Kapoor,1960-11-18,Married,Female,heidi3@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,66
17938,MR.,Ruben,Gill,1959-04-12,Single,Male,ruben37@adventure-works.com,10000,1,High School,Manual,N,67
17939,MRS.,Kelli,Wang,1959-07-04,Single,Female,kelli1@adventure-works.com,10000,1,High School,Manual,N,67
17940,MR.,Tommy,Yuan,1959-03-08,Married,Male,tommy3@adventure-works.com,20000,2,Partial College,Manual,Y,67
17941,MR.,David,Jenkins,1959-12-06,Married,Male,david39@adventure-works.com,20000,2,Partial College,Manual,Y,67
17942,MR.,Steven,Watson,1959-05-10,Married,Male,steven10@adventure-works.com,20000,2,Partial College,Manual,Y,67
17943,MR.,Joe,Romero,1959-01-19,Single,Male,joe32@adventure-works.com,30000,3,Graduate Degree,Clerical,Y,67
17944,MRS.,Riley,Rivera,1958-02-16,Married,Female,riley36@adventure-works.com,20000,2,Partial College,Manual,Y,68
17945,MR.,Julio,Rubio,1958-03-05,Married,Male,julio22@adventure-works.com,30000,1,Graduate Degree,Clerical,Y,68
17946,MRS.,Jocelyn,Washington,1958-11-06,Married,Female,jocelyn14@adventure-works.com,30000,1,Graduate Degree,Clerical,Y,68
17947,MR.,Erick,Srini,1958-11-02,Single,Male,erick8@adventure-works.com,30000,1,Graduate Degree,Clerical,Y,68
17948,MRS.,Cheryl,Vazquez,1959-09-15,Single,Female,cheryl17@adventure-works.com,30000,3,Bachelors,Clerical,Y,67
17949,MRS.,Sophia,Mitchell,1959-05-22,Married,Female,sophia10@adventure-works.com,40000,3,Graduate Degree,Clerical,Y,67
17950,MR.,Alberto,Ortega,1958-11-19,Married,Male,alberto21@adventure-works.com,30000,1,Bachelors,Clerical,Y,68
17951,MR.,Frederick,Malhotra,1970-04-12,Married,Male,frederick4@adventure-works.com,10000,1,High School,Manual,Y,56
17952,MR.,Brendan,Beck,1970-05-18,Single,Male,brendan18@adventure-works.com,10000,2,High School,Manual,Y,56
17953,MRS.,Latoya,Raje,1970-08-22,Single,Female,latoya12@adventure-works.com,10000,2,High School,Manual,Y,56
17954,MS.,Shelby,Torres,1970-01-17,Single,Female,shelby4@adventure-works.com,20000,0,Partial College,Manual,N,56
17955,MR.,Ronnie,Zhao,1970-11-02,Single,Male,ronnie8@adventure-works.com,20000,0,Partial College,Manual,Y,56
17956,MR.,Jaime,Gomez,1970-09-27,Single,Male,jaime0@adventure-works.com,30000,0,Bachelors,Clerical,Y,56
17957,MS.,Misty,Yuan,1970-09-22,Single,Female,misty8@adventure-works.com,30000,0,Bachelors,Clerical,Y,56
17958,MR.,Ricardo,Lal,1970-07-08,Married,Male,ricardo8@adventure-works.com,30000,0,Bachelors,Clerical,Y,56
17959,MS.,Ebony,Srini,1970-03-25,Married,Female,ebony8@adventure-works.com,30000,0,Bachelors,Clerical,Y,56
17960,MS.,Marie,Rodriguez,1970-09-21,Married,Female,marie21@adventure-works.com,40000,0,Graduate Degree,Clerical,Y,56
17961,MS.,Meghan,Blanco,1969-11-14,Single,Female,meghan15@adventure-works.com,20000,0,Partial College,Manual,N,57
17962,MR.,Colin,Zhou,1969-08-16,Married,Male,colin9@adventure-works.com,30000,0,Bachelors,Clerical,Y,57
17963,MS.,Natalie,Collins,1969-06-10,Single,Female,natalie46@adventure-works.com,30000,0,Bachelors,Clerical,N,57
17964,MR.,Darren,Suri,1969-08-08,Married,Male,darren2@adventure-works.com,40000,0,Graduate Degree,Clerical,Y,57
17965,MR.,Warren,Chander,1969-12-12,Married,Male,warren5@adventure-works.com,40000,0,Graduate Degree,Clerical,Y,57
17966,MS.,Kellie,Gutierrez,1969-11-24,Single,Female,kellie9@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y,57
17967,MRS.,Cassandra,Gonzalez,1952-05-24,Married,Female,cassandra20@adventure-works.com,10000,3,Partial College,Manual,N,74
17968,MRS.,Nina,Black,1952-04-19,Married,Female,nina20@adventure-works.com,20000,2,Partial College,Manual,Y,74
17969,MR.,Jeffery,Li,1952-06-22,Married,Male,jeffery3@adventure-works.com,20000,2,Partial College,Manual,Y,74
17970,MR.,Erick,Martinez,1953-11-15,Single,Male,erick17@adventure-works.com,10000,2,High School,Manual,Y,73
17971,MRS.,Mayra,Perez,1968-04-25,Single,Female,mayra20@adventure-works.com,10000,2,High School,Manual,Y,58
17972,MRS.,Alisha,Ma,1968-04-23,Single,Female,alisha16@adventure-works.com,20000,1,Partial College,Manual,N,58
17973,MR.,Johnathan,Rodriguez,1968-06-15,Married,Male,johnathan18@adventure-works.com,30000,1,Bachelors,Clerical,Y,58
17974,MRS.,Kate,Raje,1968-07-05,Married,Female,kate11@adventure-works.com,30000,1,Bachelors,Clerical,Y,58
17975,MS.,Candace,Sai,1968-10-27,Single,Female,candace5@adventure-works.com,40000,0,Graduate Degree,Clerical,Y,58
17976,MS.,Daisy,Carlson,1968-10-02,Married,Female,daisy13@adventure-works.com,40000,0,Graduate Degree,Clerical,Y,58
17977,MS.,Valerie,Zeng,1968-06-24,Married,Female,valerie24@adventure-works.com,40000,0,Graduate Degree,Clerical,Y,58
17978,MR.,Armando,Diaz,1968-11-17,Married,Male,armando3@adventure-works.com,40000,0,Graduate Degree,Clerical,Y,58
